date,bench_ew
2016-01-13,-0.038743272
2016-01-14,0.035409592
2016-01-15,-0.043351047
2016-01-18,0.017025024
2016-01-19,0.041435268
2016-01-20,-0.009853852
2016-01-21,-0.04179463
2016-01-22,0.018624984
2016-01-25,0.015559989
2016-01-26,-0.080207266
2016-01-27,-0.009200359
2016-01-28,-0.047246177
2016-01-29,0.039790176
2016-02-01,-0.015873592
2016-02-02,0.03720787
2016-02-03,0.0052549033
2016-02-04,0.022643937
2016-02-05,-0.010579497
2016-02-15,0.00018788404
2016-02-16,0.04532006
2016-02-17,0.016773049
2016-02-18,-0.001997492
2016-02-19,0.004467942
2016-02-22,0.023826318
2016-02-23,-0.0050903377
2016-02-24,0.008237594
2016-02-25,-0.085850425
2016-02-26,0.002604487
2016-02-29,-0.0597634
2016-03-01,0.02668642
2016-03-02,0.0559272
2016-03-03,0.0033046557
2016-03-04,-0.031054478
2016-03-07,0.026040722
2016-03-08,0.0057370737
2016-03-09,-0.026082974
2016-03-10,-0.018176263
2016-03-11,-0.0013736279
2016-03-14,0.037380844
2016-03-15,-0.0071385535
2016-03-16,-0.010802976
2016-03-17,0.036091015
2016-03-18,0.03772947
2016-03-21,0.02846505
2016-03-22,-0.0035476447
2016-03-23,0.009520446
2016-03-24,-0.017725648
2016-03-25,0.009846532
2016-03-28,-0.006919069
2016-03-29,-0.020172464
2016-03-30,0.03919834
2016-03-31,0.002437699
2016-04-01,-0.003755407
2016-04-05,0.028923053
2016-04-06,0.005108333
2016-04-07,-0.017924553
2016-04-08,-0.00882119
2016-04-11,0.023645237
2016-04-12,-0.007303761
2016-04-13,0.015423675
2016-04-14,0.010840386
2016-04-15,-0.00026701434
2016-04-18,-0.016566489
2016-04-19,0.004179497
2016-04-20,-0.050400488
2016-04-21,-0.011247686
2016-04-22,0.008686394
2016-04-25,-0.004936126
2016-04-26,0.013398328
2016-04-27,-0.0039133746
2016-04-28,-0.003650821
2016-04-29,-0.001261534
2016-05-03,0.03164725
2016-05-04,8.4888625e-06
2016-05-05,0.0067419857
2016-05-06,-0.043773755
2016-05-09,-0.04503337
2016-05-10,-0.0018968484
2016-05-11,-0.006364906
2016-05-12,-0.0028944162
2016-05-13,-0.0030756532
2016-05-16,0.020514812
2016-05-17,-0.0014219992
2016-05-18,-0.032925416
2016-05-19,0.006806093
2016-05-20,0.013244643
2016-05-23,0.016610932
2016-05-24,-0.010712217
2016-05-25,-0.0032589159
2016-05-26,0.005711813
2016-05-27,7.10777e-05
2016-05-30,-0.005483465
2016-05-31,0.046784315
2016-06-01,0.008428697
2016-06-02,0.011633272
2016-06-03,0.0028185288
2016-06-06,0.0031833511
2016-06-07,0.002604836
2016-06-08,-0.0024361436
2016-06-13,-0.055308897
2016-06-14,0.0053832633
2016-06-15,0.0382335
2016-06-16,0.0007885245
2016-06-17,0.007357422
2016-06-20,0.0041251797
2016-06-21,-0.012663683
2016-06-22,0.020767959
2016-06-23,-0.004148908
2016-06-24,-0.009670428
2016-06-27,0.027351854
2016-06-28,0.0116714295
2016-06-29,0.00087233394
2016-06-30,0.00054980733
2016-07-01,-0.0038729971
2016-07-04,0.020403698
2016-07-05,0.0050789732
2016-07-06,0.005409458
2016-07-07,0.0013325764
2016-07-08,-0.0025658847
2016-07-11,-0.005331474
2016-07-12,0.009777134
2016-07-13,0.006964444
2016-07-14,0.0016011848
2016-07-15,-0.0053164316
2016-07-18,-0.004690411
2016-07-19,0.005955402
2016-07-20,1.3232317e-06
2016-07-21,0.0013228183
2016-07-22,-0.008475435
2016-07-25,0.0010733804
2016-07-26,0.013062023
2016-07-27,-0.05202494
2016-07-28,-0.0028830457
2016-07-29,-0.009222508
2016-08-01,-0.01714341
2016-08-02,0.0105722705
2016-08-03,0.004202554
2016-08-04,0.007590875
2016-08-05,-0.0068689357
2016-08-08,0.012822651
2016-08-09,0.011163815
2016-08-10,-0.003625161
2016-08-11,-0.016980674
2016-08-12,0.010092552
2016-08-15,0.023774367
2016-08-16,0.0072091655
2016-08-17,0.0035463984
2016-08-18,1.44514315e-05
2016-08-19,0.0018300274
2016-08-22,-0.014082891
2016-08-23,0.00069215725
2016-08-24,0.0034699098
2016-08-25,-0.0076762596
2016-08-26,0.0039297557
2016-08-29,0.0025950205
2016-08-30,0.00015158126
2016-08-31,0.0009518302
2016-09-01,-0.008246714
2016-09-02,-0.0049262447
2016-09-05,0.0058989264
2016-09-06,0.016811814
2016-09-07,-0.00016532338
2016-09-08,0.004909256
2016-09-09,-0.007868828
2016-09-12,-0.033598304
2016-09-13,0.0088949315
2016-09-14,-0.0053517534
2016-09-19,0.012573977
2016-09-20,-0.0003924375
2016-09-21,0.001926109
2016-09-22,0.006521308
2016-09-23,-0.005320546
2016-09-26,-0.024395347
2016-09-27,0.008420631
2016-09-28,-0.002192165
2016-09-29,0.0037018354
2016-09-30,0.0062881913
2016-10-10,0.02197845
2016-10-11,0.0072420025
2016-10-12,0.0003010727
2016-10-13,0.0018611938
2016-10-14,-0.0015346674
2016-10-17,-0.011030112
2016-10-18,0.016960068
2016-10-19,0.0007929315
2016-10-20,0.0032332933
2016-10-21,-0.0055068126
2016-10-24,0.008135317
2016-10-25,0.0054402906
2016-10-26,-0.0051469086
2016-10-27,0.0004454706
2016-10-28,-0.012127736
2016-10-31,-0.0005579361
2016-11-01,0.012626319
2016-11-02,-0.006221103
2016-11-03,0.007630485
2016-11-04,-0.003377109
2016-11-07,0.0007042275
2016-11-08,0.0064596906
2016-11-09,-0.0069118487
2016-11-10,0.014871607
2016-11-11,0.0054923273
2016-11-14,0.002305252
2016-11-15,0.0050845197
2016-11-16,-0.00039754878
2016-11-17,-0.0039358553
2016-11-18,-0.003773434
2016-11-21,0.0028368596
2016-11-22,0.010159271
2016-11-23,-0.008662559
2016-11-24,-0.0069541456
2016-11-25,-0.00073057157
2016-11-28,-0.0012604429
2016-11-29,-0.014132237
2016-11-30,-0.0043014768
2016-12-01,0.0042658267
2016-12-02,-0.0196498
2016-12-05,-0.007314929
2016-12-06,0.0041106655
2016-12-07,0.013783835
2016-12-08,-0.005969435
2016-12-09,-0.003606257
2016-12-12,-0.056817144
2016-12-13,0.005275587
2016-12-14,-0.005502854
2016-12-15,0.012567662
2016-12-16,0.011618166
2016-12-19,-7.285549e-05
2016-12-20,-0.0011116054
2016-12-21,0.009210389
2016-12-22,-0.00067406375
2016-12-23,-0.0140689425
2016-12-26,0.0051140417
2016-12-27,0.0035404554
2016-12-28,-0.0035823344
2016-12-29,-0.0027576464
2016-12-30,-0.00162389
2017-01-03,0.010380964
2017-01-04,0.014222543
2017-01-05,0.0019079715
2017-01-06,-0.008187008
2017-01-09,0.005989275
2017-01-10,-0.0034977784
2017-01-11,-0.0121614
2017-01-12,-0.009968125
2017-01-13,-0.019892944
2017-01-16,-0.044747077
2017-01-17,0.013177068
2017-01-18,-0.0026368296
2017-01-19,-0.005221974
2017-01-20,0.017395254
2017-01-23,0.011012643
2017-01-24,-0.0039491476
2017-01-25,0.0017656476
2017-01-26,0.0066012926
2017-02-03,-0.0025915678
2017-02-06,0.012598655
2017-02-07,0.0027489061
2017-02-08,0.00823674
2017-02-09,0.009348913
2017-02-10,-0.00275483
2017-02-13,0.006402892
2017-02-14,-0.00048255024
2017-02-15,-0.011503566
2017-02-16,0.00810781
2017-02-17,-0.010896536
2017-02-20,0.008536369
2017-02-21,0.010366198
2017-02-22,0.004164469
2017-02-23,-0.0026893686
2017-02-24,0.0026099605
2017-02-27,-0.0084166685
2017-02-28,0.004191937
2017-03-01,0.0031618485
2017-03-02,-0.008872982
2017-03-03,0.0018114042
2017-03-06,0.012079233
2017-03-07,0.0020489816
2017-03-08,-0.004526009
2017-03-09,-0.007923715
2017-03-10,-0.0006817324
2017-03-13,0.007158135
2017-03-14,-0.002210677
2017-03-15,-0.0022080203
2017-03-16,0.0115459105
2017-03-17,-0.00786
2017-03-20,0.0031243477
2017-03-21,0.0005268767
2017-03-22,-0.007756266
2017-03-23,-0.00010649204
2017-03-24,0.0024046726
2017-03-27,-0.00039033842
2017-03-28,-0.002462289
2017-03-29,-0.007084622
2017-03-30,-0.02508377
2017-03-31,0.00038488512
2017-04-05,0.022928381
2017-04-06,0.0037585918
2017-04-07,0.0009559588
2017-04-10,-0.009687043
2017-04-11,0.009717954
2017-04-12,-0.013378726
2017-04-13,0.0039058765
2017-04-14,-0.017645508
2017-04-17,-0.020393478
2017-04-18,-0.011162755
2017-04-19,-0.013496951
2017-04-20,-0.007155922
2017-04-21,-0.009137937
2017-04-24,-0.03821019
2017-04-25,0.00552341
2017-04-26,0.006471807
2017-04-27,0.0073702033
2017-04-28,0.008910423
2017-05-02,0.0041282107
2017-05-03,-0.0011331318
2017-05-04,-0.002805232
2017-05-05,-0.015810916
2017-05-08,-0.025933059
2017-05-09,0.0072108707
2017-05-10,-0.022658862
2017-05-11,-0.0054876776
2017-05-12,-0.00036082533
2017-05-15,0.0044815005
2017-05-16,0.025537489
2017-05-17,0.005856123
2017-05-18,-0.00797882
2017-05-19,-0.0010112325
2017-05-22,-0.022659061
2017-05-23,-0.036575582
2017-05-24,0.007887203
2017-05-25,0.0103925485
2017-05-26,0.0005061834
2017-05-31,-0.003746263
2017-06-01,-0.031924214
2017-06-02,0.014826104
2017-06-05,0.011553671
2017-06-06,0.00503522
2017-06-07,0.02557946
2017-06-08,0.00014862546
2017-06-09,0.0012585538
2017-06-12,-0.01712041
2017-06-13,0.016742565
2017-06-14,0.001840379
2017-06-15,0.013665
2017-06-16,-0.0016415673
2017-06-19,0.00724256
2017-06-20,0.0017746233
2017-06-21,0.0010314484
2017-06-22,-0.021414433
2017-06-23,0.0011943369
2017-06-26,0.013438528
2017-06-27,0.0020185113
2017-06-28,-0.007214103
2017-06-29,0.0043986747
2017-06-30,-0.0004618423
2017-07-03,0.010023381
2017-07-04,-0.0015573344
2017-07-05,0.008521183
2017-07-06,0.002447232
2017-07-07,0.0034576159
2017-07-10,-0.004714398
2017-07-11,-0.014349664
2017-07-12,-0.00030350228
2017-07-13,0.00024172508
2017-07-14,-0.005843066
2017-07-17,-0.060052864
2017-07-18,0.012564302
2017-07-19,0.016121509
2017-07-20,0.006122848
2017-07-21,0.0008573203
2017-07-24,0.006872346
2017-07-25,-0.00173537
2017-07-26,0.0019190775
2017-07-27,0.014934454
2017-07-28,-1.4817313e-05
2017-07-31,0.009703645
2017-08-01,0.00041614764
2017-08-02,-0.009538717
2017-08-03,0.005029326
2017-08-04,-0.0053511467
2017-08-07,0.009175133
2017-08-08,0.00405316
2017-08-09,0.0037759193
2017-08-10,-0.009094942
2017-08-11,-0.01869113
2017-08-14,0.021901673
2017-08-15,0.004178679
2017-08-16,0.0048630796
2017-08-17,0.010548703
2017-08-18,-0.004929701
2017-08-21,0.008638432
2017-08-22,-0.007542154
2017-08-23,-0.007266113
2017-08-24,-0.007959096
2017-08-25,0.0114932805
2017-08-28,0.012087454
2017-08-29,-0.0022892118
2017-08-30,0.005370831
2017-08-31,0.003460103
2017-09-01,0.008878161
2017-09-04,0.007775903
2017-09-05,-0.00037488388
2017-09-06,0.0062272055
2017-09-07,-0.0057051075
2017-09-08,0.0028542255
2017-09-11,0.010275633
2017-09-12,-0.002410526
2017-09-13,0.0046172333
2017-09-14,-0.0011051312
2017-09-15,-0.00678112
2017-09-18,0.008050605
2017-09-19,-0.0051776734
2017-09-20,0.009702869
2017-09-21,-0.012693423
2017-09-22,-0.0060547492
2017-09-25,-0.016357623
2017-09-26,0.0029896428
2017-09-27,0.008223765
2017-09-28,-0.0059507154
2017-09-29,0.009181166
2017-10-09,0.013115406
2017-10-10,0.0071780393
2017-10-11,-0.005383778
2017-10-12,-0.00272362
2017-10-13,0.004260682
2017-10-16,-0.022694012
2017-10-17,-0.001597823
2017-10-18,-0.011689693
2017-10-19,-0.012100335
2017-10-20,0.01340533
2017-10-23,0.0058702487
2017-10-24,-0.0062683616
2017-10-25,0.0070496136
2017-10-26,0.00451619
2017-10-27,-0.009249608
2017-10-30,-0.030178776
2017-10-31,0.009243416
2017-11-01,0.00021573233
2017-11-02,-0.013695948
2017-11-03,-0.008771522
2017-11-06,0.012217051
2017-11-07,0.0063224854
2017-11-08,0.0036343925
2017-11-09,0.0064983726
2017-11-10,0.0009496037
2017-11-13,0.0005210071
2017-11-14,-0.008124248
2017-11-15,-0.010875107
2017-11-16,-0.0023458796
2017-11-17,-0.040912054
2017-11-20,0.005607455
2017-11-21,0.0006408625
2017-11-22,0.00042830146
2017-11-23,-0.025317155
2017-11-24,0.0021877824
2017-11-27,-0.012953069
2017-11-28,0.018114928
2017-11-29,0.0017641229
2017-11-30,-0.0072950013
2017-12-01,0.0103893075
2017-12-04,-0.012672395
2017-12-05,-0.030101366
2017-12-06,0.012187247
2017-12-07,-0.0014645444
2017-12-08,0.012004787
2017-12-11,0.013051812
2017-12-12,-0.010882107
2017-12-13,0.0080580395
2017-12-14,0.0014472874
2017-12-15,-0.0034579823
2017-12-18,-0.00779887
2017-12-19,0.007657191
2017-12-20,-0.0111522935
2017-12-21,0.0020826366
2017-12-22,-0.0028525435
2017-12-25,-0.015356659
2017-12-26,0.0059299855
2017-12-27,-0.0062410193
2017-12-28,0.0025533168
2017-12-29,0.00871766
2018-01-02,0.0108357165
2018-01-03,0.011993402
2018-01-04,0.0030011353
2018-01-05,-0.00087573007
2018-01-08,0.000494647
2018-01-09,-0.00042405078
2018-01-10,-0.0064830612
2018-01-11,0.0055380664
2018-01-12,-0.0064148116
2018-01-15,-0.029325545
2018-01-16,0.006288681
2018-01-17,-0.0024991124
2018-01-18,0.0017123697
2018-01-19,-0.0015994463
2018-01-22,0.010530627
2018-01-23,0.0022090387
2018-01-24,0.007588286
2018-01-25,-0.0024533928
2018-01-26,-0.0015279625
2018-01-29,-0.014569207
2018-01-30,-0.0033468837
2018-01-31,-0.027981998
2018-02-01,-0.044677474
2018-02-02,-0.0051779584
2018-02-05,-0.005538971
2018-02-06,-0.058706924
2018-02-07,0.004820057
2018-02-08,0.015424366
2018-02-09,-0.03500782
2018-02-12,0.02893749
2018-02-13,0.0026033553
2018-02-14,0.003177946
2018-02-22,0.0211753
2018-02-23,0.0044131163
2018-02-26,0.024601206
2018-02-27,0.0033745265
2018-02-28,0.0032021904
2018-03-01,0.015335975
2018-03-02,-0.0055975793
2018-03-05,0.005252786
2018-03-06,0.0119186
2018-03-07,-0.008170502
2018-03-08,0.007849675
2018-03-09,0.01794338
2018-03-12,0.01735741
2018-03-13,-0.004748079
2018-03-14,-0.011902604
2018-03-15,-0.0038809618
2018-03-16,-0.0023290624
2018-03-19,0.0025337648
2018-03-20,0.002097977
2018-03-21,-0.0067756316
2018-03-22,-3.9668204e-05
2018-03-23,-0.058485463
2018-03-26,0.016175343
2018-03-27,0.027826594
2018-03-28,-0.006539437
2018-03-29,0.0100813275
2018-03-30,0.016674807
2018-04-02,0.0045855795
2018-04-03,-0.010818401
2018-04-04,-0.0073498143
2018-04-09,0.0023979656
2018-04-10,0.001600303
2018-04-11,0.0061250553
2018-04-12,-0.0058417954
2018-04-13,-0.0026371465
2018-04-16,-0.00431421
2018-04-17,-0.024390193
2018-04-18,0.013473818
2018-04-19,0.0049238843
2018-04-20,-0.024085807
2018-04-23,-0.009225803
2018-04-24,0.024308577
2018-04-25,0.0055285473
2018-04-26,-0.020668432
2018-04-27,0.0017657459
2018-05-02,-0.005737828
2018-05-03,0.011523957
2018-05-04,-0.0019518089
2018-05-07,0.020165693
2018-05-08,0.008096607
2018-05-09,0.00051370374
2018-05-10,0.0060550785
2018-05-11,-0.012319278
2018-05-14,-0.007375843
2018-05-15,0.011862239
2018-05-16,-0.00575854
2018-05-17,-0.0033118736
2018-05-18,0.0053687026
2018-05-21,0.014002737
2018-05-22,0.0048340266
2018-05-23,-0.012191058
2018-05-24,-0.0017732277
2018-05-25,-0.0100418255
2018-05-28,-0.008490973
2018-05-29,-0.009867359
2018-05-30,-0.040699776
2018-05-31,0.017847143
2018-06-01,-0.011472576
2018-06-04,-0.003565618
2018-06-05,0.018884769
2018-06-06,0.0024623498
2018-06-07,-0.008987003
2018-06-08,-0.010925534
2018-06-11,-0.007871242
2018-06-12,0.009005605
2018-06-13,-0.0198075
2018-06-14,-0.0043138275
2018-06-15,-0.02616443
2018-06-19,-0.07486242
2018-06-20,0.013181329
2018-06-21,-0.028048389
2018-06-22,0.01709188
2018-06-25,-0.0034302096
2018-06-26,0.011688202
2018-06-27,-0.0064696353
2018-06-28,-0.012058039
2018-06-29,0.032920517
2018-07-02,-0.012428699
2018-07-03,0.016506342
2018-07-04,-0.019034874
2018-07-05,-0.028771358
2018-07-06,0.0050947764
2018-07-09,0.022827106
2018-07-10,0.008761558
2018-07-11,-0.025624456
2018-07-12,0.028388795
2018-07-13,0.0028399455
2018-07-16,0.0007888895
2018-07-17,0.0035280993
2018-07-18,-0.0061160014
2018-07-19,-0.012238812
2018-07-20,0.011778521
2018-07-23,0.007976603
2018-07-24,0.017350106
2018-07-25,0.0021846348
2018-07-26,-0.0020925202
2018-07-27,-0.0074070827
2018-07-30,-0.016641915
2018-07-31,0.00031852062
2018-08-01,-0.016314438
2018-08-02,-0.02663349
2018-08-03,-0.013159539
2018-08-06,-0.02077405
2018-08-07,0.027984444
2018-08-08,-0.015404953
2018-08-09,0.023179153
2018-08-10,0.00672038
2018-08-13,0.003605186
2018-08-14,-0.001029303
2018-08-15,-0.019825263
2018-08-16,-0.011027411
2018-08-17,-0.019378264
2018-08-20,0.00599956
2018-08-21,0.011612708
2018-08-22,-0.012046928
2018-08-23,0.00665376
2018-08-24,-0.0032454343
2018-08-27,0.021845782
2018-08-28,0.0015197404
2018-08-29,-0.0055313706
2018-08-30,-0.017281678
2018-08-31,-0.010946173
2018-09-03,0.00082192774
2018-09-04,0.013516648
2018-09-05,-0.013814825
2018-09-06,-0.0032389828
2018-09-07,0.003036916
2018-09-10,-0.02028171
2018-09-11,0.0028734007
2018-09-12,-0.00016634483
2018-09-13,0.009146614
2018-09-14,-0.0132913
2018-09-17,-0.017018463
2018-09-18,0.021317966
2018-09-19,0.012982568
2018-09-20,-0.0008518719
2018-09-21,0.011774954
2018-09-25,-0.003399821
2018-09-26,0.005171942
2018-09-27,-0.01944763
2018-09-28,0.009259428
2018-10-08,-0.03815846
2018-10-09,0.0028214636
2018-10-10,0.0020585808
2018-10-11,-0.07342602
2018-10-12,-0.006092993
2018-10-15,-0.013282518
2018-10-16,-0.019793121
2018-10-17,0.009249341
2018-10-18,-0.03308045
2018-10-19,0.022856504
2018-10-22,0.05038898
2018-10-23,-0.013051687
2018-10-24,0.0006765036
2018-10-25,-0.0063990415
2018-10-26,0.0014205052
2018-10-29,-0.015651124
2018-10-30,0.012127439
2018-10-31,0.015363071
2018-11-01,0.0073784348
2018-11-02,0.029690186
2018-11-05,0.0088601485
2018-11-06,-0.0022290314
2018-11-07,-0.0023784235
2018-11-08,-0.0019408091
2018-11-09,-0.002403725
2018-11-12,0.02930573
2018-11-13,0.019618874
2018-11-14,-0.00054141204
2018-11-15,0.018236553
2018-11-16,0.010823915
2018-11-19,0.004514626
2018-11-20,-0.027374381
2018-11-21,0.0077187773
2018-11-22,0.00061772973
2018-11-23,-0.04558919
2018-11-26,-0.0015679987
2018-11-27,0.007844081
2018-11-28,0.011388343
2018-11-29,-0.025975356
2018-11-30,0.0068914224
2018-12-03,0.03197383
2018-12-04,0.008988318
2018-12-05,-0.008293389
2018-12-06,-0.018224569
2018-12-07,0.0011967407
2018-12-10,-0.01283376
2018-12-11,0.0101100365
2018-12-12,4.4450637e-05
2018-12-13,0.008773055
2018-12-14,-0.026582463
2018-12-17,0.0014621604
2018-12-18,-0.006666083
2018-12-19,-0.01207691
2018-12-20,0.0056805955
2018-12-21,-0.007737619
2018-12-24,0.0081913825
2018-12-25,-0.011251324
2018-12-26,-0.0022792357
2018-12-27,-0.01712038
2018-12-28,0.0009237031
2019-01-02,-0.001912715
2019-01-03,-0.0064886496
2019-01-04,0.026225226
2019-01-07,0.020773878
2019-01-08,-0.0014717543
2019-01-09,0.0034217143
2019-01-10,-0.0020158847
2019-01-11,0.0073241647
2019-01-14,-0.006803498
2019-01-15,0.01193484
2019-01-16,-0.0037200889
2019-01-17,-0.010276573
2019-01-18,0.0034254661
2019-01-21,0.0061963755
2019-01-22,-0.010638896
2019-01-23,0.0010818674
2019-01-24,0.004270216
2019-01-25,-0.010609797
2019-01-28,-0.010161004
2019-01-29,-0.023573969
2019-01-30,-0.018597627
2019-01-31,-0.021317858
2019-02-01,0.030618543
2019-02-11,0.030249912
2019-02-12,0.01609997
2019-02-13,0.018784132
2019-02-14,0.006507239
2019-02-15,0.00020745731
2019-02-18,0.036464676
2019-02-19,0.006250168
2019-02-20,0.0022240211
2019-02-21,-0.0017234265
2019-02-22,0.025410397
2019-02-25,0.05238856
2019-02-26,-0.0029401474
2019-02-27,-0.0015631729
2019-02-28,0.0024274988
2019-03-01,0.0065458696
2019-03-04,0.02028204
2019-03-05,0.030730737
2019-03-06,0.02253525
2019-03-07,0.01781699
2019-03-08,-0.045282
2019-03-11,0.043110505
2019-03-12,0.020914936
2019-03-13,-0.020639122
2019-03-14,-0.030692326
2019-03-15,0.0141838165
2019-03-18,0.02139832
2019-03-19,0.0046866983
2019-03-20,-0.00025461704
2019-03-21,0.012440228
2019-03-22,0.004151776
2019-03-25,-0.010185991
2019-03-26,-0.027104659
2019-03-27,0.005836831
2019-03-28,-0.014290262
2019-03-29,0.027398296
2019-04-01,0.036609564
2019-04-02,0.005981472
2019-04-03,0.010875788
2019-04-04,0.0033037912
2019-04-08,-0.0042131324
2019-04-09,0.0050176173
2019-04-10,-0.0020254052
2019-04-11,-0.017465476
2019-04-12,-0.00065154367
2019-04-15,-0.008480817
2019-04-16,0.0209381
2019-04-17,0.008586629
2019-04-18,-0.0060686897
2019-04-19,0.007703026
2019-04-22,-0.012651188
2019-04-23,-0.01842755
2019-04-24,0.010578368
2019-04-25,-0.041195415
2019-04-26,-0.012261726
2019-04-29,-0.0383296
2019-04-30,0.01007358
2019-05-06,-0.074979186
2019-05-07,0.0139004
2019-05-08,-0.0015423932
2019-05-09,-0.008769155
2019-05-10,0.035407107
2019-05-13,-0.006064532
2019-05-14,-0.006672796
